experiment,grid,full_run,graph,n,edges,reps,angle_seed,graph_seed,ordering,total_span,max_cutwidth,cut_profile,chi_max,chi_label,svd_cutoff,max_bond_final,max_bond_intermediate,mean_bond,max_entropy,mean_entropy,exact_max_entropy,exact_max_bond,exact_entropy_profile,swap_count,routing_distance,discarded_weight,max_discarded_single,norm_factor,infidelity,phase_aligned_error,storage_complex,storage_bytes,runtime_s,svd_time_s,n_svd,status,resource_cap_binding,mps_revision,mps_sha256,mps_version
graph_ordering,full,True,reg3_s23,16,24,3,19,23,bfs,96,9,"[3, 4, 5, 6, 7, 8, 9, 8, 9, 8, 9, 6, 7, 4, 3]",16,16,1e-14,16,16,11.466666666666667,3.042543944511759,2.101236983697706,4.555306327730128,256,"[0.913393, 1.83152, 2.446454, 2.747078, 3.130359, 3.705273, 4.206539, 4.282479, 4.555306, 4.137415, 3.701973, 2.90921, 2.422122, 1.531581, 0.834273]",432,216,0.6182591669831369,0.03465018539528132,0.7329686226109131,0.43552525935192987,0.705244155804373,4776,76416,0.28280825700130663,0.1191243240282347,504,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,bfs,96,9,"[3, 4, 5, 6, 7, 8, 9, 8, 9, 8, 9, 6, 7, 4, 3]",32,32,1e-14,32,32,18.933333333333334,3.8069596992757564,2.5059433092016543,4.555306327730128,256,"[0.913393, 1.83152, 2.446454, 2.747078, 3.130359, 3.705273, 4.206539, 4.282479, 4.555306, 4.137415, 3.701973, 2.90921, 2.422122, 1.531581, 0.834273]",432,216,0.2334401600868707,0.012305540131845736,0.8895616363167111,0.18018997394980396,0.43489398208840035,15016,240256,0.5951732840003388,0.3495469029785454,504,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,bfs,96,9,"[3, 4, 5, 6, 7, 8, 9, 8, 9, 8, 9, 6, 7, 4, 3]",64,64,1e-14,64,64,29.6,4.318427179935162,2.7739626382142943,4.555306327730128,256,"[0.913393, 1.83152, 2.446454, 2.747078, 3.130359, 3.705273, 4.206539, 4.282479, 4.555306, 4.137415, 3.701973, 2.90921, 2.422122, 1.531581, 0.834273]",432,216,0.047925283469501395,0.004952500300830158,0.9762997999499905,0.03796525091258707,0.19578712401120013,43688,699008,1.3911277099996369,0.9373587109967048,504,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,bfs,96,9,"[3, 4, 5, 6, 7, 8, 9, 8, 9, 8, 9, 6, 7, 4, 3]",-1,untruncated,1e-14,256,256,50.93333333333333,4.555306327730128,2.8903316512203334,4.555306327730128,256,"[0.913393, 1.83152, 2.446454, 2.747078, 3.130359, 3.705273, 4.206539, 4.282479, 4.555306, 4.137415, 3.701973, 2.90921, 2.422122, 1.531581, 0.834273]",432,216,9.53707551372597e-29,6.470002689729292e-29,0.9999999999999998,-1.3322676295501878e-15,7.330081209146924e-14,174760,2796160,3.6442117740007234,2.4650350339888973,504,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rcm,96,9,"[3, 4, 7, 6, 9, 8, 9, 8, 9, 8, 7, 6, 5, 4, 3]",4,4,1e-14,4,4,3.7333333333333334,1.7285621877688777,1.1077607613947824,4.555306327730127,256,"[0.834273, 1.531581, 2.422122, 2.90921, 3.701973, 4.137415, 4.555306, 4.282479, 4.206539, 3.705273, 3.130359, 2.747078, 2.446454, 1.83152, 0.913393]",432,216,1.8275991016058002,0.08606804694699191,0.3954153560274375,0.866733570965156,1.1268924104002522,424,6784,0.1590672029997222,0.030059676004384528,504,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rcm,96,9,"[3, 4, 7, 6, 9, 8, 9, 8, 9, 8, 7, 6, 5, 4, 3]",8,8,1e-14,8,8,6.666666666666667,2.1956675729439112,1.5710821259761694,4.555306327730127,256,"[0.834273, 1.531581, 2.422122, 2.90921, 3.701973, 4.137415, 4.555306, 4.282479, 4.206539, 3.705273, 3.130359, 2.747078, 2.446454, 1.83152, 0.913393]",432,216,1.2812441691780132,0.07354159382740867,0.5240544539990332,0.706750480353012,0.9575748752509766,1448,23168,0.19287217400051304,0.05290185898411437,504,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rcm,96,9,"[3, 4, 7, 6, 9, 8, 9, 8, 9, 8, 7, 6, 5, 4, 3]",16,16,1e-14,16,16,11.466666666666667,3.0425439445117703,2.1012369836977087,4.555306327730127,256,"[0.834273, 1.531581, 2.422122, 2.90921, 3.701973, 4.137415, 4.555306, 4.282479, 4.206539, 3.705273, 3.130359, 2.747078, 2.446454, 1.83152, 0.913393]",432,216,0.6182591669831153,0.03465018539528122,0.7329686226109222,0.4355252593519241,0.7052441558043703,4776,76416,0.2719201400013844,0.11472248098834825,504,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rcm,96,9,"[3, 4, 7, 6, 9, 8, 9, 8, 9, 8, 7, 6, 5, 4, 3]",32,32,1e-14,32,32,18.933333333333334,3.8069596992757484,2.5059433092016463,4.555306327730127,256,"[0.834273, 1.531581, 2.422122, 2.90921, 3.701973, 4.137415, 4.555306, 4.282479, 4.206539, 3.705273, 3.130359, 2.747078, 2.446454, 1.83152, 0.913393]",432,216,0.2334401600868776,0.01230554013184603,0.8895616363167079,0.1801899739498054,0.4348939820883967,15016,240256,0.527308805998473,0.31692282901167346,504,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rcm,96,9,"[3, 4, 7, 6, 9, 8, 9, 8, 9, 8, 7, 6, 5, 4, 3]",64,64,1e-14,64,64,29.6,4.318427179935158,2.773962638214297,4.555306327730127,256,"[0.834273, 1.531581, 2.422122, 2.90921, 3.701973, 4.137415, 4.555306, 4.282479, 4.206539, 3.705273, 3.130359, 2.747078, 2.446454, 1.83152, 0.913393]",432,216,0.04792528346950249,0.00495250030083034,0.9762997999499892,0.03796525091258951,0.19578712401119813,43688,699008,1.3238703360002546,0.9034038029803924,504,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rcm,96,9,"[3, 4, 7, 6, 9, 8, 9, 8, 9, 8, 7, 6, 5, 4, 3]",-1,untruncated,1e-14,256,256,50.93333333333333,4.555306327730127,2.890331651220335,4.555306327730127,256,"[0.834273, 1.531581, 2.422122, 2.90921, 3.701973, 4.137415, 4.555306, 4.282479, 4.206539, 3.705273, 3.130359, 2.747078, 2.446454, 1.83152, 0.913393]",432,216,2.175827791639526e-29,5.691623359969159e-30,1.0000000000000007,0.0,5.494720199193572e-14,174760,2796160,3.638120697998602,2.421437111008345,504,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand37,122,13,"[3, 6, 7, 8, 9, 10, 11, 12, 13, 12, 11, 8, 5, 4, 3]",4,4,1e-14,4,4,3.7333333333333334,1.654001553107694,0.8862738718750564,5.663167346559034,256,"[0.854721, 1.698057, 2.611203, 3.361775, 4.118498, 4.857379, 5.262425, 5.663167, 5.495397, 4.803586, 4.106389, 3.196815, 2.348799, 1.623563, 0.926104]",588,294,2.475094606908647,0.10958362675139438,0.2836377658781682,0.9392772559644249,1.227664568871742,424,6784,0.21759037999981956,0.040828970004440635,660,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand37,122,13,"[3, 6, 7, 8, 9, 10, 11, 12, 13, 12, 11, 8, 5, 4, 3]",8,8,1e-14,8,8,6.666666666666667,2.25144818930724,1.3522751925761043,5.663167346559034,256,"[0.854721, 1.698057, 2.611203, 3.361775, 4.118498, 4.857379, 5.262425, 5.663167, 5.495397, 4.803586, 4.106389, 3.196815, 2.348799, 1.623563, 0.926104]",588,294,1.7812768495893652,0.061836964187528876,0.4069063843141005,0.8388653074669229,1.0941518543214317,1448,23168,0.2631139949990029,0.07292301701090764,660,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand37,122,13,"[3, 6, 7, 8, 9, 10, 11, 12, 13, 12, 11, 8, 5, 4, 3]",16,16,1e-14,16,16,11.466666666666667,3.181178416756265,1.9589503829869053,5.663167346559034,256,"[0.854721, 1.698057, 2.611203, 3.361775, 4.118498, 4.857379, 5.262425, 5.663167, 5.495397, 4.803586, 4.106389, 3.196815, 2.348799, 1.623563, 0.926104]",588,294,1.1554610493125022,0.039121486008482184,0.5590603855858682,0.670093578040776,0.9226323106753592,4776,76416,0.3896104639989062,0.1678899249764072,660,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand37,122,13,"[3, 6, 7, 8, 9, 10, 11, 12, 13, 12, 11, 8, 5, 4, 3]",32,32,1e-14,32,32,18.933333333333334,3.968016056929156,2.4710812349883455,5.663167346559034,256,"[0.854721, 1.698057, 2.611203, 3.361775, 4.118498, 4.857379, 5.262425, 5.663167, 5.495397, 4.803586, 4.106389, 3.196815, 2.348799, 1.623563, 0.926104]",588,294,0.6452074188980692,0.02752532282234589,0.7231458251981846,0.4503132855342685,0.7191542232942214,15016,240256,0.7808928159993229,0.48001041999850713,660,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand37,122,13,"[3, 6, 7, 8, 9, 10, 11, 12, 13, 12, 11, 8, 5, 4, 3]",64,64,1e-14,64,64,29.6,4.791712514208929,2.960070815116395,5.663167346559034,256,"[0.854721, 1.698057, 2.611203, 3.361775, 4.118498, 4.857379, 5.262425, 5.663167, 5.495397, 4.803586, 4.106389, 3.196815, 2.348799, 1.623563, 0.926104]",588,294,0.2700356547455172,0.019017988384696108,0.8732950001640986,0.21347115191669241,0.47567926894675666,43688,699008,2.1611154220008757,1.529729720999967,660,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand37,122,13,"[3, 6, 7, 8, 9, 10, 11, 12, 13, 12, 11, 8, 5, 4, 3]",-1,untruncated,1e-14,256,256,50.93333333333333,5.6631673465590335,3.3951918600287314,5.663167346559034,256,"[0.854721, 1.698057, 2.611203, 3.361775, 4.118498, 4.857379, 5.262425, 5.663167, 5.495397, 4.803586, 4.106389, 3.196815, 2.348799, 1.623563, 0.926104]",588,294,2.0595369424408855e-29,6.996696200521463e-30,1.0000000000000004,0.0,7.532166213223285e-14,174760,2796160,6.098139923999042,4.180445348987632,660,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand41,120,13,"[3, 6, 7, 8, 7, 10, 11, 12, 13, 12, 11, 8, 5, 4, 3]",4,4,1e-14,4,4,3.7333333333333334,1.349118098052843,0.949188455586661,5.222116802805538,256,"[0.848242, 1.698057, 2.454138, 2.78418, 3.611059, 4.383208, 5.04276, 5.222117, 5.109762, 4.767815, 4.203585, 3.248925, 2.430866, 1.640952, 0.858733]",576,288,2.240473892995969,0.1247796797669939,0.3179453469276261,0.8977992446246634,1.1664574328375639,424,6784,0.2070011270006944,0.03993338299187599,648,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand41,120,13,"[3, 6, 7, 8, 7, 10, 11, 12, 13, 12, 11, 8, 5, 4, 3]",8,8,1e-14,8,8,6.666666666666667,2.0905281137770526,1.3931558604879584,5.222116802805538,256,"[0.848242, 1.698057, 2.454138, 2.78418, 3.611059, 4.383208, 5.04276, 5.222117, 5.109762, 4.767815, 4.203585, 3.248925, 2.430866, 1.640952, 0.858733]",576,288,1.735544267810124,0.09126659243556953,0.41469626990744596,0.8299355653510376,1.0840768481539371,1448,23168,0.2498824889989919,0.06933443397429073,648,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand41,120,13,"[3, 6, 7, 8, 7, 10, 11, 12, 13, 12, 11, 8, 5, 4, 3]",16,16,1e-14,16,16,11.466666666666667,2.9969054511903535,1.9080976576174298,5.222116802805538,256,"[0.848242, 1.698057, 2.454138, 2.78418, 3.611059, 4.383208, 5.04276, 5.222117, 5.109762, 4.767815, 4.203585, 3.248925, 2.430866, 1.640952, 0.858733]",576,288,1.1164756495661452,0.06973188252921886,0.5690227616341266,0.6485622135209241,0.9024168833990976,4776,76416,0.37554756500139774,0.16521110495887115,648,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand41,120,13,"[3, 6, 7, 8, 7, 10, 11, 12, 13, 12, 11, 8, 5, 4, 3]",32,32,1e-14,32,32,18.933333333333334,3.761219066485346,2.3849783004236706,5.222116802805538,256,"[0.848242, 1.698057, 2.454138, 2.78418, 3.611059, 4.383208, 5.04276, 5.222117, 5.109762, 4.767815, 4.203585, 3.248925, 2.430866, 1.640952, 0.858733]",576,288,0.6093222320524833,0.03663265592225051,0.7359776590181003,0.4025445826363202,0.6738658575132767,15016,240256,0.7725472259990056,0.4728880179955013,648,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand41,120,13,"[3, 6, 7, 8, 7, 10, 11, 12, 13, 12, 11, 8, 5, 4, 3]",64,64,1e-14,64,64,29.6,4.512109848054429,2.8491521410342844,5.222116802805538,256,"[0.848242, 1.698057, 2.454138, 2.78418, 3.611059, 4.383208, 5.04276, 5.222117, 5.109762, 4.767815, 4.203585, 3.248925, 2.430866, 1.640952, 0.858733]",576,288,0.22732653622035376,0.02301437179468914,0.8922101962248116,0.16336236632317414,0.41308842036064886,43688,699008,2.0756393789997674,1.4606142930097121,648,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand41,120,13,"[3, 6, 7, 8, 7, 10, 11, 12, 13, 12, 11, 8, 5, 4, 3]",-1,untruncated,1e-14,256,256,50.93333333333333,5.222116802805538,3.220293339124709,5.222116802805538,256,"[0.848242, 1.698057, 2.454138, 2.78418, 3.611059, 4.383208, 5.04276, 5.222117, 5.109762, 4.767815, 4.203585, 3.248925, 2.430866, 1.640952, 0.858733]",576,288,3.371489812198498e-29,6.898323966664088e-30,1.0000000000000007,2.220446049250313e-16,1.3653184362787681e-13,174760,2796160,5.742430031999902,3.881677146981019,648,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand43,148,15,"[3, 6, 7, 10, 13, 12, 15, 14, 13, 12, 13, 12, 9, 6, 3]",4,4,1e-14,4,4,3.7333333333333334,1.3739931236474316,0.8254419543484388,5.526767196999241,256,"[0.95542, 1.78659, 2.584066, 3.478642, 4.305217, 4.900307, 5.526767, 5.44264, 5.067796, 4.229996, 4.183583, 3.423224, 2.567775, 1.738628, 0.826633]",744,372,2.361567800155934,0.14115980345103146,0.29858894250749274,0.9049677025238283,1.1762031379647506,424,6784,0.29904610899939144,0.05793607102896203,816,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand43,148,15,"[3, 6, 7, 10, 13, 12, 15, 14, 13, 12, 13, 12, 9, 6, 3]",8,8,1e-14,8,8,6.666666666666667,2.076653598511439,1.3983330291443827,5.526767196999241,256,"[0.95542, 1.78659, 2.584066, 3.478642, 4.305217, 4.900307, 5.526767, 5.44264, 5.067796, 4.229996, 4.183583, 3.423224, 2.567775, 1.738628, 0.826633]",744,372,1.764135076597718,0.08950997372413573,0.4090747232567825,0.8343776675890828,1.0890663547136212,1448,23168,0.3882650250016013,0.1090617059780925,816,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand43,148,15,"[3, 6, 7, 10, 13, 12, 15, 14, 13, 12, 13, 12, 9, 6, 3]",16,16,1e-14,16,16,11.466666666666667,3.0289875242662534,2.050618012737745,5.526767196999241,256,"[0.95542, 1.78659, 2.584066, 3.478642, 4.305217, 4.900307, 5.526767, 5.44264, 5.067796, 4.229996, 4.183583, 3.423224, 2.567775, 1.738628, 0.826633]",744,372,1.140693892841918,0.057189360803751976,0.5625122356374795,0.6797891798085542,0.9318028388535993,4776,76416,0.5025492189997749,0.2152203900132008,816,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand43,148,15,"[3, 6, 7, 10, 13, 12, 15, 14, 13, 12, 13, 12, 9, 6, 3]",32,32,1e-14,32,32,18.933333333333334,3.915052508432473,2.5387841295064364,5.526767196999241,256,"[0.95542, 1.78659, 2.584066, 3.478642, 4.305217, 4.900307, 5.526767, 5.44264, 5.067796, 4.229996, 4.183583, 3.423224, 2.567775, 1.738628, 0.826633]",744,372,0.6673650443244542,0.04971230383878665,0.7146841873981491,0.4608327739689182,0.7289992135932455,15016,240256,0.9859464950004622,0.5872888419526134,816,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand43,148,15,"[3, 6, 7, 10, 13, 12, 15, 14, 13, 12, 13, 12, 9, 6, 3]",64,64,1e-14,64,64,29.6,4.724582246656577,2.9764374523157144,5.526767196999241,256,"[0.95542, 1.78659, 2.584066, 3.478642, 4.305217, 4.900307, 5.526767, 5.44264, 5.067796, 4.229996, 4.183583, 3.423224, 2.567775, 1.738628, 0.826633]",744,372,0.28511885254357444,0.03279012445355239,0.866582943388796,0.22105755526674686,0.4846087890627524,43688,699008,3.624220914000034,2.549811384002169,816,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s23,16,24,3,19,23,rand43,148,15,"[3, 6, 7, 10, 13, 12, 15, 14, 13, 12, 13, 12, 9, 6, 3]",-1,untruncated,1e-14,256,256,50.93333333333333,5.5267671969992405,3.401152341649753,5.526767196999241,256,"[0.95542, 1.78659, 2.584066, 3.478642, 4.305217, 4.900307, 5.526767, 5.44264, 5.067796, 4.229996, 4.183583, 3.423224, 2.567775, 1.738628, 0.826633]",744,372,1.3494043226968845e-28,3.1658601603741533e-29,0.9999999999999989,-1.3322676295501878e-15,1.2013145358387778e-13,174760,2796160,7.31451584000024,4.984593358989514,816,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s29,16,24,3,7,29,natural,142,14,"[3, 6, 9, 12, 13, 14, 13, 14, 13, 12, 9, 8, 7, 6, 3]",4,4,1e-14,4,4,3.7333333333333334,1.5868069240880684,0.9773751749856412,6.389595169956399,256,"[0.953609, 1.915803, 2.883668, 3.84504, 4.725033, 5.590784, 6.103438, 6.389595, 6.181796, 5.626012, 4.729572, 3.875503, 2.943573, 1.986371, 0.993059]",708,354,3.737638250853988,0.1347842055843804,0.1472170551967349,0.9866501909133184,1.330006485760715,424,6784,0.25109581499964406,0.05663770902356191,780,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s29,16,24,3,7,29,natural,142,14,"[3, 6, 9, 12, 13, 14, 13, 14, 13, 12, 9, 8, 7, 6, 3]",8,8,1e-14,8,8,6.666666666666667,2.649232147030059,1.7492688131989964,6.389595169956399,256,"[0.953609, 1.915803, 2.883668, 3.84504, 4.725033, 5.590784, 6.103438, 6.389595, 6.181796, 5.626012, 4.729572, 3.875503, 2.943573, 1.986371, 0.993059]",708,354,2.9483011228297573,0.10224560536071955,0.22293352248802867,0.9626555142754519,1.2702383917871864,1448,23168,0.32438036000166903,0.09553793403210875,780,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s29,16,24,3,7,29,natural,142,14,"[3, 6, 9, 12, 13, 14, 13, 14, 13, 12, 9, 8, 7, 6, 3]",16,16,1e-14,16,16,11.466666666666667,3.5311710925698963,2.3307328220633465,6.389595169956399,256,"[0.953609, 1.915803, 2.883668, 3.84504, 4.725033, 5.590784, 6.103438, 6.389595, 6.181796, 5.626012, 4.729572, 3.875503, 2.943573, 1.986371, 0.993059]",708,354,2.1879972173554374,0.055491943033918585,0.3311799282654615,0.8986740949635357,1.1676323886857811,4776,76416,0.5041987120002887,0.2208830830259103,780,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s29,16,24,3,7,29,natural,142,14,"[3, 6, 9, 12, 13, 14, 13, 14, 13, 12, 9, 8, 7, 6, 3]",32,32,1e-14,32,32,18.933333333333334,4.330792114033752,2.889765975014177,6.389595169956399,256,"[0.953609, 1.915803, 2.883668, 3.84504, 4.725033, 5.590784, 6.103438, 6.389595, 6.181796, 5.626012, 4.729572, 3.875503, 2.943573, 1.986371, 0.993059]",708,354,1.4343843082117085,0.06239690794665066,0.48528783156461897,0.7427488026965592,0.9927745298641583,15016,240256,1.0073160500014637,0.614595345021371,780,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s29,16,24,3,7,29,natural,142,14,"[3, 6, 9, 12, 13, 14, 13, 14, 13, 12, 9, 8, 7, 6, 3]",64,64,1e-14,64,64,29.6,5.05067609890841,3.415106864222855,6.389595169956399,256,"[0.953609, 1.915803, 2.883668, 3.84504, 4.725033, 5.590784, 6.103438, 6.389595, 6.181796, 5.626012, 4.729572, 3.875503, 2.943573, 1.986371, 0.993059]",708,354,0.7044748317823221,0.04864887636124299,0.7013808994192925,0.46162756306262165,0.7297415011650563,43688,699008,2.5480742899999314,1.7899032560053456,780,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s29,16,24,3,7,29,natural,142,14,"[3, 6, 9, 12, 13, 14, 13, 14, 13, 12, 9, 8, 7, 6, 3]",-1,untruncated,1e-14,256,256,50.93333333333333,6.389595169956396,3.9161903387972115,6.389595169956399,256,"[0.953609, 1.915803, 2.883668, 3.84504, 4.725033, 5.590784, 6.103438, 6.389595, 6.181796, 5.626012, 4.729572, 3.875503, 2.943573, 1.986371, 0.993059]",708,354,1.5446717629475263e-28,7.25801585591433e-29,1.0000000000000002,-2.6645352591003757e-15,6.167470449819876e-14,174760,2796160,9.673580796999886,7.103078253003332,780,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s29,16,24,3,7,29,bfs,88,9,"[3, 4, 5, 6, 7, 8, 9, 8, 7, 6, 7, 6, 5, 4, 3]",4,4,1e-14,4,4,3.7333333333333334,1.5668918957860005,1.1836568721427592,5.510542490732333,256,"[0.953609, 1.846577, 2.694288, 3.480123, 4.126454, 4.751939, 5.266094, 5.510542, 5.41796, 5.076667, 4.631202, 3.803876, 2.915665, 1.956143, 0.996707]",384,192,3.276980129435306,0.13154736683700954,0.18770464170395224,0.9742158379701487,1.2957048467718846,424,6784,0.16922579299898644,0.030790973991315695,456,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s29,16,24,3,7,29,bfs,88,9,"[3, 4, 5, 6, 7, 8, 9, 8, 7, 6, 7, 6, 5, 4, 3]",8,8,1e-14,8,8,6.666666666666667,2.367758172506981,1.7351538587170294,5.510542490732333,256,"[0.953609, 1.846577, 2.694288, 3.480123, 4.126454, 4.751939, 5.266094, 5.510542, 5.41796, 5.076667, 4.631202, 3.803876, 2.915665, 1.956143, 0.996707]",384,192,2.21202310447675,0.09472731590100167,0.3250732679796667,0.897379508920911,1.1658950792811968,1448,23168,0.23780839199935144,0.06088928799908899,456,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s29,16,24,3,7,29,bfs,88,9,"[3, 4, 5, 6, 7, 8, 9, 8, 7, 6, 7, 6, 5, 4, 3]",16,16,1e-14,16,16,11.466666666666667,3.3732156073903914,2.3146439929079965,5.510542490732333,256,"[0.953609, 1.846577, 2.694288, 3.480123, 4.126454, 4.751939, 5.266094, 5.510542, 5.41796, 5.076667, 4.631202, 3.803876, 2.915665, 1.956143, 0.996707]",384,192,1.2947601587136546,0.06345900325831666,0.5194378616762414,0.7089411682794382,0.9596888187744766,4776,76416,0.28987138900083664,0.113576454041322,456,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s29,16,24,3,7,29,bfs,88,9,"[3, 4, 5, 6, 7, 8, 9, 8, 7, 6, 7, 6, 5, 4, 3]",32,32,1e-14,32,32,18.933333333333334,4.080001360812725,2.8744191704468944,5.510542490732333,256,"[0.953609, 1.846577, 2.694288, 3.480123, 4.126454, 4.751939, 5.266094, 5.510542, 5.41796, 5.076667, 4.631202, 3.803876, 2.915665, 1.956143, 0.996707]",384,192,0.6145534561762355,0.0385156983541734,0.7337193045006488,0.42268945487161425,0.6930951661935075,15016,240256,0.49158332200022414,0.28669348299990816,456,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,reg3_s29,16,24,3,7,29,bfs,88,9,"[3, 4, 5, 6, 7, 8, 9, 8, 7, 6, 7, 6, 5, 4, 3]",64,64,1e-14,64,64,29.6,4.831554525594971,3.2952534954447805,5.510542490732333,256,"[0.953609, 1.846577, 2.694288, 3.480123, 4.126454, 4.751939, 5.266094, 5.510542, 5.41796, 5.076667, 4.631202, 3.803876, 2.915665, 1.956143, 0.996707]",384,192,0.19236625796140688,0.01618142475982301,0.907957999495229,0.15078753516056453,0.3961634868395005,43688,699008,1.3433533040006296,0.8748890660208417,456,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
